user_id,artist_id,plays
4,2795,3
4,14556,1
4,21757,2
4,12619,11
4,8212,1
4,15463,1
4,6254,1
4,16356,1
4,13879,1
4,7790,1
4,6349,1
4,10747,1
4,9595,1
4,21257,1
4,6908,1
4,2749,2
4,11691,1
4,15149,5
4,8603,9
4,18799,17
4,19431,4
4,20247,4
4,13223,2
4,4760,1
4,6300,4
4,1455,1
4,4079,1
4,825,1
4,20759,4
4,3799,1
4,7237,1
4,4410,1
4,21726,1
4,20464,2
4,11654,3
4,11217,1
4,21266,1
4,404,21
4,16704,18
4,14445,1
4,13576,1
4,13574,3
4,2863,11
4,18691,2
4,17196,1
4,2545,1
4,4565,4
4,7496,1
4,18901,1
4,16320,2
4,5576,1
4,15701,2
4,14431,7
4,5879,1
4,18334,1
4,2510,1
4,12001,1
4,2149,1
4,5611,1
4,21383,1
4,756,1
4,4382,2
4,11377,1
4,3574,1
4,7415,16
4,7240,2
4,19116,1
4,20290,1
4,15056,2
4,2362,1
4,17710,2
4,2448,1
4,6725,1
4,20340,1
4,21509,1
4,6404,1
4,12025,1
4,20145,1
4,7123,1
4,22388,1
4,22395,1
4,22150,2
4,16661,1
4,22129,1
4,12458,1
4,1898,1
4,13698,1
4,16155,2
4,14030,1
4,9819,2
4,20386,1
4,8044,1
4,7470,1
4,28,1
4,17976,1
4,22353,1
4,4094,1
4,7458,1
4,21196,1
4,22222,1
4,22165,1
4,10148,1
4,16270,1
4,22348,1
4,11944,1
4,22180,1
4,292,1
4,22039,1
4,15915,1
4,20315,1
4,11357,1
4,3193,3
4,14492,1
4,17436,1
4,8605,2
4,12912,1
4,6787,1
4,11661,12
4,18591,1
4,18708,1
4,12965,1
4,7173,2
4,21453,5
4,19787,25
4,19406,1
4,3497,1
4,5005,1
4,16089,2
4,4229,2
4,19902,1
4,20344,1
4,14576,4
4,5089,2
4,20,2
4,10403,3
4,8985,2
4,9782,2
4,3474,1
4,6484,2
4,7332,1
4,21311,1
4,18895,1
4,6381,2
4,1941,3
4,18910,2
4,1356,1
4,3603,2
4,4725,1
4,20753,1
4,622,1
4,1983,2
4,2464,1
4,13981,1
4,18757,1
4,17176,1
4,10669,1
4,2555,1
4,4080,2
4,802,1
4,19678,3
4,6847,1
4,10461,1
4,20321,1
4,18793,1
4,7133,1
4,15253,1
4,21633,2
4,6924,1
4,6818,1
4,10695,1
4,5464,1
4,20442,1
4,11973,1
4,1604,1
4,3306,1
4,8835,1
4,12544,1
4,1154,1
4,20713,1
4,21393,1
4,7822,1
4,15000,1
4,22711,1
4,13586,1
4,8009,3
4,9110,1
4,12871,1
4,4676,1
4,8101,1
4,12237,1
4,6913,1
4,8053,1
4,22774,1
4,22707,1
4,16557,1
4,22685,1
4,22773,1
4,17119,1
4,17117,1
4,14752,1
4,7776,1
4,9331,2
4,1065,49
4,13160,2
4,527,1
4,13709,3
4,6303,1
4,11372,1
4,2693,6
4,19557,1
4,166,2
4,7047,6
4,14716,2
4,18851,1
4,10229,4
4,66,3
4,16569,1
4,22051,20
4,133,1
4,3281,1
4,3011,2
4,21765,2
4,1470,50
4,12119,10
4,5070,11
4,167,1
4,21838,1
4,8222,1
4,6535,2
4,15233,1
4,16982,1
4,17836,1
4,4855,2
4,13734,2
4,5129,1
4,4806,1
4,17254,1
4,15690,2
4,6191,1
4,6586,2
4,12039,1
4,4101,2
4,11190,1
4,7216,1
4,17078,1
4,109,1
4,6872,1
4,13634,1
4,16721,1
4,6920,2
4,17968,1
4,18596,4
4,12561,3
4,9605,2
4,1671,4
4,21646,10
4,1254,1
4,480,50
4,18892,1
4,5808,1
4,95,3
4,2450,1
4,17229,1
4,17973,3
4,21372,4
4,20691,1
4,19411,12
4,14207,2
4,21500,1
4,16782,1
4,870,1
4,18541,1
4,6477,1
4,7932,1
4,22591,1
4,4139,2
4,17548,2
4,15389,1
4,4235,1
4,14684,2
4,5556,1
4,3568,4
4,487,2
4,13041,4
4,11107,1
4,4142,2
4,12716,1
4,8606,2
4,22631,4
4,21444,5
4,4256,2
4,14169,2
4,14546,1
4,284,1
4,5943,1
4,22554,2
4,20849,1
4,22530,1
4,10029,1
4,13420,1
4,14217,1
4,4443,1
4,20584,1
4,14870,34
4,18821,5
4,15475,1
4,6285,1
4,6938,1
4,11886,2
4,21842,11
4,6439,1
4,21441,6
4,18424,4
4,10304,4
4,16598,1
4,807,6
4,21224,2
4,6524,1
4,1015,1
4,22013,1
4,2351,1
4,13089,1
4,16781,1
4,19840,3
4,8290,5
4,5367,1
4,7559,2
4,21910,1
4,18676,1
4,17272,1
4,12160,1
4,8311,1
4,16191,5
4,14972,2
4,11757,1
4,9679,1
4,13402,1
4,6474,2
4,2843,1
4,7708,1
4,3074,2
4,16901,1
4,19174,1
4,3802,1
4,5893,20
4,1352,1
4,11992,1
4,8238,1
4,21290,10
4,1353,13
4,21976,1
4,21112,1
4,17498,1
4,5100,7
4,3535,4
4,5044,1
4,14281,1
4,10052,5
4,1137,2
4,8416,20
4,19311,9
4,9178,1
4,11927,45
4,12135,1
4,11211,1
4,3899,1
4,1624,33
4,6036,1
4,2992,1
4,8663,1
4,14354,7
4,19060,15
4,12880,1
4,9822,1
4,10633,9
4,5817,1
4,17950,1
4,747,1
4,21680,2
4,21404,1
4,114,2
4,17156,1
4,7588,5
4,16987,1
4,8276,1
4,7102,2
4,14536,4
4,17255,4
4,16980,1
4,8324,10
4,17467,6
4,2256,8
4,14245,23
4,14246,1
4,14247,1
4,3322,8
4,15390,18
4,18512,1
4,12591,1
4,3493,1
4,2563,1
4,20133,3
4,17520,1
4,4598,1
4,11653,1
4,8164,1
4,3124,2
4,4953,1
4,12847,3
4,14279,1
4,14760,1
4,12680,2
4,9686,2
4,15627,1
4,572,1
4,9648,1
4,10184,1
4,5963,1
4,4572,2
4,7356,1
4,4586,1
4,5553,2
4,925,2
4,12379,1
4,12855,1
4,820,1
4,601,1
4,11674,1
4,5114,1
4,16954,1
4,8759,1
4,19636,1
4,11681,2
4,14007,4
4,6644,2
4,1272,1
4,16809,1
4,22614,1
4,13532,2
4,11256,2
4,22599,1
4,8516,5
4,12268,1
4,20441,5
4,5102,1
4,7624,3
4,7555,1
4,11201,1
4,3860,3
4,10100,1
4,22549,1
4,14433,2
4,5779,2
4,2134,1
4,20178,1
4,22748,5
4,3318,1
4,15858,3
4,19143,1
4,22555,2
4,15964,2
4,18754,1
4,19414,4
4,19162,2
4,14135,3
4,3105,1
4,5555,1
4,11340,1
4,18755,1
4,21223,12
4,18108,25
4,18120,8
4,21207,7
4,19224,6
4,12697,3
4,7177,1
4,15829,1
4,9457,1
4,16284,1
4,18329,1
4,737,1
4,3609,2
4,2681,2
4,16416,3
4,10561,1
4,7778,1
4,4691,1
4,20257,1
4,10181,1
4,4558,3
4,12355,1
4,14063,1
4,15674,1
4,18749,1
4,16754,1
4,185,1
4,21033,4
4,18199,6
4,10113,9
4,16154,2
4,9929,2
4,17944,2
4,19433,2
4,22490,2
4,22539,3
4,22526,3
4,17246,2
4,8124,2
4,11024,43
4,14042,6
4,22449,1
4,16813,2
4,5407,1
4,4638,1
4,2329,1
4,16800,1
4,4796,1
4,16591,1
4,19865,1
4,15694,1
4,4872,2
4,15705,1
4,15223,1
4,11888,5
4,10,33
4,16468,4
4,72,3
4,11189,1
4,10724,4
4,12312,1
4,18792,5
4,8761,2
4,9283,2
4,3876,2
4,21751,7
4,1860,1
4,14726,2
4,8098,1
4,9998,2
4,7652,1
4,7419,7
4,14689,2
4,21448,1
4,3581,1
4,11581,1
4,3961,1
4,18115,9
4,19032,7
4,13291,3
4,18741,1
4,20216,2
4,13029,3
4,20043,5
4,14690,1
4,3498,4
4,17244,1
4,9047,1
4,11448,1
4,7340,1
4,733,1
4,18255,1
4,16399,1
4,19629,14
4,19272,3
4,39,1
4,5898,3
4,14041,1
4,15737,1
4,2457,2
4,17444,13
4,4983,1
4,8016,1
4,883,6
4,1251,1
4,14276,1
4,2848,2
4,11205,1
4,952,1
4,15159,1
4,3656,9
4,4246,2
4,174,1
4,8380,9
4,13282,5
4,2424,3
4,5071,2
4,14481,3
4,4206,3
4,11619,1
4,21653,1
4,20461,1
4,12711,1
4,613,2
4,22232,2
4,428,2
4,11756,1
4,21540,1
4,10298,1
4,20484,1
4,16436,1
4,1069,1
4,797,2
4,12660,1
4,6836,2
4,15417,1
4,7449,2
4,6590,1
4,9770,1
4,16632,1
4,14174,1
4,8734,1
4,22816,1
4,22070,3
4,75,5
4,18353,3
4,7308,1
4,16484,1
4,13502,5
4,13503,12
4,5601,3
4,16525,8
4,7672,1
4,6993,1
4,3005,2
4,16527,4
4,11893,1
4,18369,1
4,281,1
4,13504,8
4,9977,1
4,21478,1
4,21530,2
4,220,1
4,22367,1
4,5586,1
4,4288,23
4,8827,1
4,2788,1
4,6856,2
4,4011,2
4,1786,1
4,2593,1
4,9850,16
4,6764,1
4,9872,1
4,7019,1
4,12607,1
4,11284,1
4,5337,1
4,750,1
4,22376,8
4,16498,5
4,16976,1
4,22427,4
4,4825,3
4,10045,1
4,6598,2
4,4835,1
4,11812,1
4,16515,4
4,4150,1
4,10217,1
4,4692,1
4,5655,1
4,1940,1
4,1232,1
4,60,1
4,253,1
4,11549,3
4,8247,1
4,3746,1
4,683,1
4,2001,1
4,7646,1
4,3015,2
4,8472,1
4,11039,1
4,7089,1
4,21229,1
4,7474,1
4,16391,1
4,12099,31
4,14086,5
4,9286,1
4,5767,4
4,9114,1
4,21089,1
4,11616,1
4,1697,1
4,14405,1
4,14013,4
4,14012,1
4,17977,2
4,18616,1
4,4000,7
4,8723,2
4,21908,1
4,5488,2
4,12514,1
4,14595,1
4,4001,1
4,2099,4
4,9656,1
4,452,1
4,3023,10
4,3726,2
4,15954,2
4,6078,1
4,15070,2
4,4879,1
4,1511,1
4,21331,1
4,9663,1
4,10333,1
4,13342,1
4,12691,1
4,9423,1
4,20236,1
4,2018,2
4,20737,1
4,9261,1
4,18160,1
4,20139,1
4,20197,1
4,1779,1
4,13240,1
4,5184,1
4,21029,1
4,13109,1
4,10201,2
4,19227,1
4,3189,1
4,10232,1
4,15577,1
4,7382,1
4,21324,1
4,17692,1
4,3973,1
4,19123,1
4,16086,1
4,5559,1
4,9088,1
4,16486,1
4,14560,1
4,371,1
4,9912,2
4,16670,1
4,8411,1
4,18485,1
4,5872,1
4,18364,2
4,11187,1
4,17268,1
4,16314,1
4,14605,35
4,10961,4
4,11197,1
4,8978,1
4,4442,2
4,20716,1
4,19644,3
4,566,4
4,9838,2
4,20942,1
4,10977,1
4,3271,2
4,5891,1
4,13983,1
4,15536,1
4,15987,1
4,8262,1
4,4546,1
4,9856,1
4,9874,2
4,464,16
4,19013,1
4,6903,9
4,9102,1
4,3196,8
4,5798,4
4,12096,1
4,2487,6
4,15845,2
4,5429,10
4,15,14
4,10710,2
4,8395,3
4,2109,3
4,10709,1
4,5600,1
4,21248,1
4,6999,1
4,3516,1
4,4303,3
4,6224,1
4,21564,1
4,17583,2
4,2998,1
4,8935,3
4,4249,2
4,12399,1
4,6177,2
4,19390,1
4,12407,1
4,17277,1
4,17838,2
4,7452,1
4,9449,6
4,1978,2
4,12384,1
4,3641,1
4,13704,1
4,2104,1
4,22733,4
4,11891,1
4,17595,1
4,22781,1
4,7964,2
4,21580,2
4,12445,1
4,8557,2
4,13369,1
4,1629,1
4,18128,5
4,3565,1
4,8148,1
4,15307,9
4,10772,15
4,7239,2
4,18390,1
4,11210,18
4,10412,3
4,83,2
4,1772,2
4,22625,1
4,5904,2
4,16882,1
4,15396,1
4,15568,1
4,9580,4
4,11901,1
4,22119,3
4,19086,2
4,19541,7
4,19691,1
4,1958,8
4,11335,2
4,3112,3
4,17780,1
4,12539,1
4,21339,2
4,19553,2
4,18976,3
4,7447,2
4,19427,1
4,18096,2
4,1143,27
4,17417,1
4,2285,2
4,1660,1
4,17315,2
4,4100,1
4,6377,1
4,21271,1
4,5215,1
4,17109,1
4,19190,5
4,2150,1
4,12133,1
4,16857,2
4,20636,10
4,4021,4
4,17489,3
4,15210,1
4,6183,1
4,15174,1
4,4354,2
4,12349,1
4,4883,1
4,6973,1
4,929,1
4,20561,2
4,7034,1
4,8752,1
4,3182,1
4,13124,1
4,11248,1
4,20673,3
4,15853,1
4,13744,3
4,4022,2
4,8250,1
4,3751,3
4,20738,2
4,14700,2
4,696,2
4,13946,10
4,10763,4
4,21973,1
4,619,1
4,3197,1
4,20818,1
4,9827,2
4,17744,1
4,16932,3
4,8569,1
4,11767,1
4,13776,3
4,19562,5
4,3225,1
4,10159,2
4,12588,2
4,9320,1
4,5989,1
4,14404,1
4,442,2
4,14758,5
4,4705,6
4,8550,1
4,12227,1
4,19323,5
4,6530,21
4,5530,12
4,3270,1
4,16061,21
4,18280,7
4,945,5
4,13640,2
4,14667,1
4,278,1
4,13283,4
4,12575,1
4,11836,1
4,20810,5
4,18511,1
4,15890,1
4,5272,1
4,20698,1
4,8168,1
4,6912,1
4,14683,3
4,5857,1
4,7286,3
4,1639,1
4,13005,16
4,9225,1
4,7759,5
4,10636,3
4,6057,5
4,21775,1
4,6118,1
4,9885,5
4,17316,1
4,4171,1
4,10733,1
4,894,1
4,22338,1
4,21560,1
4,4111,3
4,8083,1
4,716,1
4,363,2
4,20276,1
4,10199,1
4,6512,1
4,21793,50
4,10226,9
4,11192,11
4,16556,2
4,14851,1
4,21704,3
4,9064,2
4,2408,1
4,21727,7
4,112,3
4,1782,1
4,13329,2
4,21628,1
4,6966,3
4,2604,1
4,6669,1
4,13161,1
4,2283,1
4,5496,1
4,17184,1
4,13171,10
4,9950,31
4,11343,7
4,3104,1
4,1758,2
4,1638,1
4,20130,1
4,14887,1
4,8964,1
4,3254,4
4,4932,3
4,22136,1
4,17922,3
4,5572,1
4,8449,2
4,3537,1
4,16168,2
4,20750,3
4,8108,1
4,4357,1
4,20211,1
4,20255,1
4,17607,5
4,20307,11
4,14670,1
4,21066,5
4,9458,50
4,22500,1
4,4759,1
4,22504,3
4,4043,1
4,18299,1
4,3719,1
4,18335,1
4,13748,1
4,1067,1
4,10440,1
4,14997,1
4,18447,1
4,13263,1
4,14512,1
4,14996,1
4,22714,23
4,17505,8
4,16129,9
4,5365,1
4,3889,3
4,4462,7
4,2699,1
4,7480,2
4,2989,1
4,2944,2
4,8129,14
4,18969,1
4,19450,1
4,2176,2
4,18231,1
4,17450,1
4,2711,3
4,17401,3
4,19045,1
4,9789,2
4,20288,1
4,21413,2
4,14153,1
4,12243,3
4,22778,1
4,15581,1
4,14974,1
4,10539,1
4,3294,1
4,395,1
4,3717,1
4,18236,1
4,22704,1
4,6332,1
4,13876,2
4,17364,1
4,22705,1
4,7304,1
4,13211,1
4,21786,1
4,12172,1
4,16018,1
4,20667,1
4,15885,1
4,6357,1
4,19191,1
4,20368,1
4,8498,4
4,11622,3
4,7339,1
4,21219,1
4,9814,1
4,9740,2
4,3439,5
4,19232,2
4,2760,1
4,4081,3
4,18567,4
4,3646,2
4,15131,3
4,13801,1
4,9024,1
4,8709,1
4,3061,6
4,21295,1
4,16712,3
4,16549,1
4,20848,1
4,11227,1
4,13131,2
4,8260,1
4,16699,1
4,9491,1
4,5235,1
4,17703,1
4,10980,1
4,19809,1
4,18492,1
4,4786,1
4,19385,1
4,4533,1
4,21043,1
4,730,1
4,2639,1
4,7476,1
4,8146,1
4,2284,1
4,14259,2
4,1377,4
4,11355,1
4,11422,2
4,21657,1
4,8379,2
4,17079,3
4,4834,2
4,10088,3
4,10336,3
4,8157,1
4,18478,1
4,16902,1
4,7404,1
4,8451,1
4,12580,1
4,8700,8
4,21034,1
4,7062,1
4,21173,2
4,21562,1
4,6006,1
4,18994,1
4,17492,1
4,2694,3
4,20609,27
4,12972,1
4,20681,2
4,4862,1
4,20626,1
4,20529,2
4,19851,1
4,19633,1
4,16992,12
4,6774,3
4,13919,12
4,21012,4
4,8840,1
4,7079,2
4,19064,1
4,4938,1
4,15755,1
4,3394,4
4,3735,14
4,6024,13
4,4722,3
4,10544,1
4,652,1
4,18317,4
4,9948,3
4,6258,1
4,15500,2
4,14624,2
4,22007,3
4,7648,5
4,9913,3
4,10593,3
4,3583,2
4,17512,1
4,10413,2
4,14570,4
4,14261,1
4,18417,4
4,17478,1
4,7111,1
4,587,1
4,18565,1
4,8986,5
4,21979,2
4,6714,1
4,1135,1
4,12460,1
4,5934,1
4,20501,1
4,7805,1
4,4868,1
4,15341,1
4,16049,1
4,5901,1
4,11528,2
4,22291,1
4,14577,2
4,22151,2
4,13069,2
4,11101,4
4,14099,1
4,22025,1
4,21400,1
4,1324,1
4,14394,1
4,17791,2
4,4305,3
4,6426,1
4,3939,1
4,19482,12
4,21972,1
4,1648,1
4,7699,17
4,22365,1
4,7488,1
4,9522,1
4,7865,2
4,5460,2
4,3853,4
4,4445,1
4,6326,12
4,2328,1
4,1240,1
4,3900,1
4,3934,1
4,18021,1
4,13869,5
4,6421,2
4,13296,1
4,14623,4
4,4494,1
4,2905,1
4,17190,8
4,9945,1
4,1055,1
4,21897,1
4,11363,1
4,8974,1
4,17806,1
4,4675,1
4,8331,1
4,22771,1
4,22768,1
4,11766,2
4,8692,1
4,21546,1
4,1613,1
4,18903,6
4,12520,1
4,92,1
4,9210,1
4,508,1
4,6643,10
4,19273,1
4,13169,1
4,3557,2
4,19007,1
4,8064,1
4,9228,1
4,19277,1
4,19368,1
4,6813,1
4,16322,1
4,16332,1
4,20235,1
4,18847,1
4,8751,1
4,15763,1
4,16848,3
4,11145,1
4,10770,2
4,17298,16
4,5649,3
4,17324,3
4,12337,1
4,4794,25
4,1865,8
4,12335,2
4,12828,5
4,20154,3
4,19242,1
4,11981,1
4,17704,1
4,13258,1
4,20555,1
4,8353,1
4,13804,2
4,6513,3
4,10170,1
4,7552,1
4,11410,1
4,14093,1
4,8622,1
4,16789,1
4,19214,1
4,21474,1
4,11656,7
4,17038,1
4,15306,1
4,22122,1
4,22137,1
4,14275,2
4,21377,2
4,17932,2
4,4906,3
4,29,2
4,17619,2
4,21425,1
4,15177,2
4,16029,2
4,21119,1
4,22272,1
4,583,16
4,8889,2
4,17811,2
4,7345,1
4,8269,2
4,1666,1
4,9273,2
4,2454,3
4,19351,1
4,22608,1
4,22368,1
4,4075,2
4,6545,1
4,4818,1
4,1734,1
4,7954,1
4,9530,2
4,5894,1
4,3288,2
4,8048,1
4,295,1
4,5532,1
4,5765,1
4,11183,1
4,9829,1
4,7754,1
4,18740,1
4,20487,1
4,18130,10
4,877,1
4,12959,1
4,1409,1
4,16105,1
4,10116,1
4,5013,1
4,6200,1
4,21706,1
4,3871,2
4,15425,1
4,3404,3
4,21551,3
4,22638,1
4,22551,1
4,22501,1
4,22595,1
4,22633,1
4,22640,1
4,2994,1
4,22022,1
4,22588,1
4,22534,1
4,22636,1
4,10484,1
4,20595,1
4,21310,1
4,17148,1
4,16963,1
4,4158,1
4,15896,1
4,20141,1
4,4776,1
4,9957,1
4,19568,1
4,2897,2
4,12278,1
4,7620,2
4,355,1
4,18079,2
4,7813,1
4,15793,3
4,4437,2
4,4931,1
4,11270,2
4,14000,2
4,2739,2
4,14704,1
4,7142,2
4,18685,1
4,4261,2
4,9106,6
4,3992,2
4,1901,1
4,12724,3
4,1453,2
4,14773,1
4,7057,1
4,6878,1
4,10621,1
4,4260,1
4,15868,1
4,3754,5
4,235,1
4,1465,1
4,20065,1
4,4361,2
4,13765,1
4,10443,2
4,11565,3
4,1439,4
4,1351,5
4,8355,1
4,22485,1
4,13969,1
4,2646,1
4,21912,1
4,8556,4
4,1844,1
4,151,1
4,8308,1
4,21535,5
4,6713,3
4,22197,1
4,20324,1
4,7617,2
4,15507,1
4,9878,1
4,10933,1
4,8730,1
4,11214,1
4,4035,3
4,7030,2
4,3282,6
4,1785,4
4,18188,1
4,15517,3
4,14620,3
4,11724,3
4,10698,3
4,9951,1
4,9328,1
4,10270,1
4,13466,2
4,17000,2
4,15496,1
4,10681,1
4,4375,3
4,13010,2
4,17632,1
4,13720,1
4,11156,1
4,1047,1
4,20662,1
4,12702,1
4,21521,1
4,13506,1
4,15245,1
4,9039,3
4,1077,4
4,9869,1
4,18253,3
4,10641,19
4,1976,1
4,13742,1
4,6432,2
4,1494,5
4,1109,2
4,8401,35
4,21880,4
4,4588,2
4,6265,3
4,18302,2
4,6256,2
4,21700,1
4,1281,2
4,14177,1
4,1580,1
4,21328,1
4,22014,1
4,11729,2
4,5022,6
4,4251,1
4,19981,2
4,12129,1
4,14677,6
4,21133,1
4,2310,3
4,19632,1
4,17266,12
4,6197,6
4,2765,15
4,19291,1
4,7088,25
4,19799,8
4,874,3
4,947,1
4,5099,1
4,12703,5
4,2503,2
4,19356,1
4,17501,7
4,21743,1
4,18050,1
4,3688,1
4,7378,1
4,11651,1
4,19542,1
4,11808,1
4,18361,1
4,13322,3
4,20956,1
4,6160,5
4,4042,3
4,16478,4
4,4148,1
4,22740,1
4,22719,1
4,4829,31
4,22738,2
4,15160,6
4,14797,8
4,15289,1
4,16582,3
4,21625,1
4,12955,2
4,22796,1
4,17884,1
4,16873,2
4,10972,4
4,13782,1
4,10660,1
4,19347,1
4,21767,1
4,13700,1
4,1745,3
4,1995,1
4,8428,2
4,17087,1
4,14900,10
4,6984,10
4,15199,1
4,2990,2
4,10142,2
4,20955,3
4,6792,4
4,17241,14
4,13846,1
4,16521,1
4,14581,9
4,19110,17
4,655,3
4,21428,16
4,7556,1
4,4019,1
4,16021,2
4,7319,1
4,15970,3
4,3559,4
4,16430,1
4,20962,3
4,21693,1
4,11814,1
4,18262,4
4,12690,7
4,3195,9
4,11238,1
4,10348,1
4,15128,1
4,3221,1
4,10892,1
4,22277,1
4,720,1
4,6128,1
4,9867,1
4,2668,1
4,3033,2
4,5291,1
4,14477,1
4,12903,1
4,8838,1
4,8068,1
4,5786,1
4,8544,1
4,5494,1
4,5508,1
4,14124,1
4,659,1
4,11524,1
4,8979,2
4,12748,1
4,268,1
4,18277,1
4,16970,1
4,13972,1
4,14566,1
4,21619,1
4,19849,1
4,13917,2
4,11360,1
4,16874,1
4,2853,1
4,14302,1
4,22646,1
4,15566,3
4,15774,2
4,18467,3
4,567,18
4,15521,1
4,16547,7
4,3830,1
4,17422,1
4,2866,1
4,14191,2
4,7448,1
4,15348,3
4,14860,2
4,15259,1
4,7595,1
4,3892,4
4,7671,2
4,13384,2
4,1374,1
4,11668,1
4,22290,1
4,12846,7
4,3141,1
4,21948,1
4,3314,5
4,8719,3
4,9746,1
4,16116,1
4,9897,1
4,3743,1
4,10228,2
4,4525,1
4,6600,1
4,16924,1
4,6640,1
4,6497,7
4,10193,14
4,15400,2
4,9105,7
4,17253,1
4,7360,1
4,18347,1
4,6839,1
4,15080,1
4,13526,1
4,1013,1
4,8486,1
4,4584,1
4,5374,2
4,12493,1
4,6199,1
4,16276,1
4,12826,3
4,10661,1
4,7888,1
4,3753,1
4,19867,8
4,2336,2
4,7828,1
4,20209,3
4,18669,1
4,20633,1
4,10362,1
4,10058,1
4,12835,1
4,12928,1
4,14331,1
4,14349,1
4,6120,1
4,11231,1
4,15119,1
4,5431,1
4,20471,1
4,20183,3
4,935,1
4,17447,1
4,5457,8
4,22036,2
4,11983,1
4,12228,31
4,9116,4
4,9949,10
4,20018,5
4,19603,3
4,13034,1
4,17247,1
4,20137,1
4,17833,1
4,8192,1
4,7642,1
4,1713,1
4,16878,3
4,6069,1
4,19585,2
4,1922,33
4,18942,2
4,12597,1
4,19993,1
4,18183,1
4,5297,4
4,5185,1
4,20726,1
4,17599,1
4,16804,1
4,2662,1
4,15748,2
4,17918,6
4,21699,3
4,15854,2
4,9860,1
4,908,7
4,1892,6
4,6552,1
4,16935,1
4,10527,1
4,17923,1
4,3039,1
4,17343,1
4,11351,1
4,10950,1
4,9846,5
4,14856,1
4,17071,1
4,20860,1
4,13706,1
4,4857,1
4,14127,1
4,9357,1
4,11463,1
4,12414,1
4,1529,2
4,7298,1
4,9450,1
4,15757,1
4,14101,3
4,4664,2
4,7469,1
4,1164,1
4,10935,1
4,20174,1
4,22710,1
4,6803,1
4,12628,11
4,18514,1
4,3430,1
4,20763,3
4,20850,8
4,11635,3
4,4214,6
4,9993,1
4,7958,1
4,22202,1
4,1341,1
4,8524,1
4,13592,7
4,2553,1
4,6015,1
4,6934,1
4,17393,1
4,5397,15
4,20036,1
4,4023,1
4,12663,5
4,16370,20
4,10640,10
4,15949,3
4,1128,1
4,16553,2
4,15093,1
4,21894,1
4,2261,1
4,1153,1
4,5197,1
4,21426,1
4,12648,7
4,18857,1
4,20707,11
4,9195,4
4,4269,1
4,8330,1
4,5004,2
4,8172,1
4,2355,3
4,3201,3
4,3986,2
4,7489,1
4,9049,1
4,12536,2
4,13072,2
4,289,3
4,16504,1
4,10511,1
4,6815,10
4,15995,1
4,3703,1
4,20042,2
4,7934,1
4,3018,3
4,21406,2
4,22805,1
4,22582,1
4,1195,3
4,809,1
4,9067,3
4,974,1
4,17016,1
4,1531,2
4,22574,1
4,16238,1
4,9090,2
4,3756,2
4,362,1
4,5335,1
4,21934,1
4,7011,4
4,531,5
4,16028,1
4,5083,1
4,16298,1
4,7344,1
4,4513,1
4,16204,1
4,18034,1
4,21241,2
4,16364,1
4,18949,5
4,13413,1
4,19664,1
4,19350,4
4,2028,2
4,13823,5
4,9750,3
4,15040,9
4,4635,4
4,3267,1
4,16050,22
4,7703,1
4,15574,1
4,2826,2
4,11859,1
4,21578,1
4,18113,4
4,19065,2
4,18945,1
4,4241,1
4,8959,5
4,12653,2
4,22233,1
4,16580,1
4,11521,1
4,3532,3
4,11514,2
4,2412,5
4,15322,3
4,18926,2
4,5789,9
4,20852,2
4,1421,1
4,14076,1
4,491,1
4,2789,10
4,13153,1
4,4831,1
4,17762,3
4,12184,1
4,16161,1
4,18828,4
4,13756,2
4,1774,2
4,17623,3
4,20740,1
4,20061,1
4,15961,1
4,15910,3
4,19237,1
4,8877,6
4,1316,2
4,10715,3
4,6528,6
4,5983,9
4,5937,2
4,16844,1
4,6225,2
4,7084,16
4,4807,1
4,5642,1
4,2368,2
4,7647,1
4,9294,1
4,20317,2
4,9416,3
4,559,1
4,4164,14
4,2895,1
4,2902,1
4,17949,2
4,13745,4
4,3186,5
4,20530,1
4,13968,8
4,8659,5
4,2125,1
4,18337,1
4,13522,5
4,17033,1
4,9779,1
4,10617,2
4,14154,1
4,11196,1
4,5096,1
4,18112,1
4,7966,2
4,4600,1
4,16763,7
4,1579,1
4,4592,1
4,21570,1
4,7202,1
4,21126,1
4,14882,1
4,3931,2
4,15424,1
4,21125,1
4,2775,1
4,21392,1
4,8473,1
4,6615,2
4,3897,1
4,8057,12
4,5327,2
4,4838,1
4,21774,1
4,12725,1
4,11512,1
4,8052,1
4,13726,1
4,8181,1
4,9880,1
4,14227,1
4,13794,1
4,3865,1
4,7152,1
4,3797,1
4,11545,1
4,11741,1
4,19141,1
4,7950,13
4,19221,1
4,8600,1
4,8572,3
4,13791,2
4,21060,1
4,6181,4
4,18257,1
4,15881,9
4,18089,10
4,8602,9
4,16244,3
4,11155,1
4,17434,1
4,5985,9
4,20638,2
4,931,2
4,4004,1
4,8781,2
4,2932,8
4,6649,2
4,13254,1
4,1191,6
4,3268,5
4,3134,1
4,20569,5
4,13269,3
4,12935,1
4,503,1
4,9692,2
4,3501,1
4,16406,2
4,4622,1
4,3485,1
4,3232,5
4,3675,1
4,18643,3
4,1171,1
4,14847,1
4,16053,1
4,22767,2
4,6727,2
4,9399,3
4,15398,1
4,16445,1
4,10013,1
4,8246,2
4,11338,3
4,1912,2
4,851,2
4,16427,1
4,8863,1
4,15906,1
4,14204,38
4,16802,14
4,15894,9
4,1592,4
4,14410,9
4,13626,5
4,6056,1
4,7078,2
4,9154,1
